cpse_id,sector,plant_code,source_material_code,material_type,material_description,technical_spec_text,uom,existing_material_group,unit_price_inr,current_stock_qty,annual_procurement_qty,bucket,human_review_flag
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047002,ERSA,Industrial Gear Oil ISO VG 220 INDUSTRIAL,EP additive | DIN 51517-3,LTR,INDUSTRIAL-GEN,389.5,34,183,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047003,ERSA,Brake Motor 22kW 4P MAINT,415V | spring applied brake | TEFC,EA,BRAKE-GEN,113865.91,73,219,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047004,ERSA,Tricone Rock Drill Bit 8.5in IADC 517 Variant 01,API Spec 7-1 | tungsten carbide inserts | engineered variant,NOS,TRICONE-GEN,203748.88,43,278,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047005,ERSA,SPHERICAL ROLLER BEARING Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,1028.24,80,26,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047006,ERSA,ROLL NECK BEARING Bearing 22220 REV-B,ISO 15 | 100x180x46 mm,EA,ROLL-GEN,17392.98,10,62,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047007,ERSA,Hydraulic Rock Breaker 1.5T Variant 20,Operating weight 1.5T | 100-150 LPM | engineered variant,EA,HYDRAULIC-GEN,502232.97,34,16,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047008,ERSA,SRB Bearing 32212 PLANT,60x110x29.75 mm | ISO 355,EA,SRB-GEN,3929.64,59,43,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047009,ERSA,Gas Compressor Valve Plate Variant 12,SS410 | compressor service | OEM drawing | engineered variant,EA,GAS-GEN,74679.08,71,81,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047010,ERSA,Deep Groove Ball Bearing 25x52x15mm Rubber Sealed,25x52x15 mm | rubber sealed | ISO 15,EA,DEEP-GEN,957.72,21,37,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047011,ERSA,Hydraulic Hose 1 inch 2-Wire,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1398.37,99,205,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047012,ERSA,Servo Motor 5kW 3000RPM Variant 18 PLANT,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,175765.77,32,45,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047013,ERSA,Mechanical Seal 40mm Pump Shaft MAINT,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,14265.54,56,275,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047014,ERSA,Station Class Surge Arrester 33kV Variant 16,IEC 60099-4 | ZnO | polymer housed | engineered variant,EA,STATION-GEN,47700.43,64,231,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047015,ERSA,1.1kV XLPE Cable 3C x 95 sqmm Aluminium,IS 7098 | XLPE | Armoured | 1.1kV,MTR,1.1KV-GEN,481.63,47,113,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047016,ERSA,Grid Coupling G20,Carbon steel grid | Flanged,SET,GRID-GEN,21364.7,27,262,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047017,ERSA,Dragline Bucket Tooth REV-A,High chrome alloy | 150 kg class,NOS,DRAGLINE-GEN,40333.99,57,54,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047018,ERSA,PSV 50NB CL300,API 526 | set pressure 12 bar | carbon steel,NOS,PSV-GEN,63049.56,107,52,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047019,ERSA,ROLL NECK BEARING Bearing 22316,80x170x58 mm | ISO 15,EA,ROLL-GEN,23765.97,42,106,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047020,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,42342.09,30,84,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047021,ERSA,ROLL NECK BEARING Bearing 22220 PLANT,ISO 15 | 100x180x46 mm,EA,ROLL-GEN,16881.89,17,42,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047022,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,30665.96,45,149,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047023,ERSA,BOLT HEX M20 x 150 Grade 8.8,ASTM A193 B7 | Plain Finish,NOS,BOLT-GEN,105.76,59,124,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047024,ERSA,Helical Gearbox 22kW Ratio 20:1 Variant 13 GENERAL,IEC motor flange | 22kW | 20:1 | foot mounted | engineered variant,EA,HELICAL-GEN,216869.43,69,176,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047025,ERSA,Helical Gearbox 22kW Ratio 20:1 Variant 13,IEC motor flange | 22kW | 20:1 | foot mounted | engineered variant,EA,HELICAL-GEN,218249.77,70,331,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047026,ERSA,Basic Oxygen Furnace Tuyere,Copper alloy | water cooled | BOF duty,EA,BASIC-GEN,324047.67,44,65,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047027,ERSA,Precision Linear Guide 35mm,Class H | 35mm rail | CNC duty,SET,PRECISION-GEN,60226.95,9,27,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047028,ERSA,Ball Valve 50NB Class 300,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,20007.77,62,247,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047029,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1169.14,98,105,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047030,ERSA,Induction Motor 30kW 4P TEFC,415V | 50Hz | IE3 | Foot Mounted | IP55,EA,INDUCTION-GEN,92915.12,22,43,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047031,ERSA,Crusher Mantle 1100mm Variant 09 STD,Mn steel | cone crusher | 1100mm | engineered variant,NOS,CRUSHER-GEN,238490.39,12,23,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047032,ERSA,SPH ROLLER BRG Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPH-GEN,16866.3,16,75,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047033,ERSA,EP Conveyor Belt 1200mm 5 Ply Variant 16,DIN 22102 | EP 315/5 | abrasion resistant | engineered variant,MTR,EP-GEN,2771.13,10,25,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047034,ERSA,MCCB 250A 4P,IEC 60947-2 | 36kA | Adjustable trip,EA,MCCB-GEN,19786.51,18,119,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047035,ERSA,Continuous Annealing Furnace Roller,Heat resistant alloy | 450 mm dia,EA,CONTINUOUS-GEN,409623.69,49,85,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047036,ERSA,SPHERICAL ROLLER BEARING Ball Bearing 6205-2RSH STORE,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,937.55,92,41,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047037,ERSA,Mechanical Seal 40mm Pump Shaft GENERAL,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,15006.56,28,59,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047038,ERSA,Planetary Gearbox 250kW,Ratio 31.5:1 | 250kW | industrial drive,EA,PLANETARY-GEN,1305862.88,58,255,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047039,ERSA,Continuous Cast Square Billet 130x130mm Variant 14 OEM,IS 2830 | Grade Fe 500 | carbon steel | engineered variant,MT,CONTINUOUS-GEN,63666.92,102,270,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047040,ERSA,High Tensile Bolt M24 Grade 10.9 Variant 04,ISO 898-1 | black oxide | heavy duty | engineered variant,NOS,HIGH-GEN,212.49,25,209,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047041,ERSA,Hydraulic Hose 3/4 inch 2-Wire STORE,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1112.51,71,90,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047042,ERSA,EP Conveyor Belt 1200mm 5 Ply Variant 04,DIN 22102 | EP 315/5 | abrasion resistant | engineered variant,MTR,EP-GEN,2807.52,31,137,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047043,ERSA,Mechanical Seal 40mm Pump Shaft,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,14926.99,49,229,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047044,ERSA,Fireclay Refractory Brick 230x114x75mm Variant 01 GENERAL,IS 8 | Alumina 32% | service 1400C | engineered variant,NOS,FIRECLAY-GEN,90.38,10,12,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047045,ERSA,Numerical Relay Feeder Protection MAINT,IEC 60255 | IEC 61850 | 11kV feeder,EA,NUMERICAL-GEN,168241.08,52,93,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047046,ERSA,Mechanical Seal 50mm Pump Shaft,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,21693.81,28,123,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047047,ERSA,HEX BOLT M20 x 150 Grade 8.8,ASTM A193 B7 | Plain Finish,NOS,HEX-GEN,110.61,15,95,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047048,ERSA,Hydraulic Cylinder 250mm Bore INDUSTRIAL,350 bar | honed tube | steel mill duty,EA,HYDRAULIC-GEN,303805.82,73,66,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047049,ERSA,Planetary Gearbox 250kW Variant 03,Ratio 31.5:1 | 250kW | industrial drive | engineered variant,EA,PLANETARY-GEN,1354795.71,115,214,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047050,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,150.95,70,93,C,True
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047051,ERSA,Hydraulic Rock Breaker 1.5T,Operating weight 1.5T | 100-150 LPM,EA,HYDRAULIC-GEN,522180.87,35,218,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047052,ERSA,Hadfield Steel Jaw Plate,ASTM A128 | Mn 12-14% | crusher liner,NOS,HADFIELD-GEN,196106.42,33,180,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047053,ERSA,Refinery Steam Trap 25NB REV-B,API 612 | carbon steel | 16 bar,NOS,REFINERY-GEN,18687.72,103,312,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047054,ERSA,Cable 11kV 3C x 400 sqmm Cu PLANT,XLPE | 11kV | armoured | IS 7098,MTR,CABLE-GEN,5434.92,32,158,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047055,ERSA,Grid Coupling G20 STD,Carbon steel grid | Flanged,SET,GRID-GEN,16560.65,24,68,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047056,ERSA,ROLL NECK BEARING Bearing 32212,60x110x29.75 mm | ISO 355,EA,ROLL-GEN,4149.67,42,100,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047057,ERSA,Industrial Gear Oil ISO VG 220,EP additive | DIN 51517-3,LTR,INDUSTRIAL-GEN,410.23,133,491,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047058,ERSA,Servo Motor 5kW 3000RPM Variant 06,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,156720.65,61,240,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047059,ERSA,Hydraulic Cylinder 160mm Bore Variant 12,250 bar | chrome plated rod | 160mm | engineered variant,EA,HYDRAULIC-GEN,159364.43,63,297,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047060,ERSA,Continuous Annealing Furnace Roller,Heat resistant alloy | 450 mm dia,EA,CONTINUOUS-GEN,442553.22,43,93,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047061,ERSA,Cartridge Filter PP 10 micron,DOE 10 inch | Polypropylene,EA,CARTRIDGE-GEN,764.91,65,42,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047062,ERSA,Gas Compressor Valve Plate Variant 12,SS410 | compressor service | OEM drawing | engineered variant,EA,GAS-GEN,83288.88,57,125,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047063,ERSA,Air Filter Element 500mm REV-A,Synthetic media | Industrial duty,EA,AIR-GEN,2777.62,94,218,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047064,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,42.23,77,91,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047065,ERSA,Servo Motor 5kW 3000RPM Variant 06,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,157335.94,26,134,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047066,ERSA,Station Class Surge Arrester 33kV INDUSTRIAL,IEC 60099-4 | ZnO | polymer housed,EA,STATION-GEN,42307.82,43,42,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047067,ERSA,Mechanical Seal 50mm Pump Shaft,Carbon/SiC | Viton | DIN 24960,SET,MECHANICAL-GEN,18549.96,69,258,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047068,ERSA,Basic Oxygen Furnace Tuyere Variant 17,Copper alloy | water cooled | BOF duty | engineered variant,EA,BASIC-GEN,253234.06,23,37,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047069,ERSA,DTH Hammer 6 inch Variant 05,DTH drilling | hardened alloy steel | engineered variant,NOS,DTH-GEN,153082.71,60,254,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047070,ERSA,Gate Valve 150NB Class 300 CS Flanged,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,43916.17,52,96,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047071,ERSA,Fireclay Refractory Brick 230x114x75mm Variant 13 GENERAL,IS 8 | Alumina 32% | service 1400C | engineered variant,NOS,FIRECLAY-GEN,81.44,56,198,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047072,ERSA,PSV 50NB CL300 Variant 20,API 526 | set pressure 12 bar | carbon steel | engineered variant,NOS,PSV-GEN,51388.97,71,57,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047073,ERSA,SPIRAL WOUND GASKET 100NB Class 150 SS316 Graphite,ASME B16.20 | SS316 winding | Graphite filler,NOS,SPIRAL-GEN,3173.29,91,126,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047074,ERSA,SPHERICAL ROLLER BEARING Ball Bearing 6205-2RSH STORE,25x52x15 mm | Rubber Sealed,EA,SPHERICAL-GEN,997.37,61,33,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047075,ERSA,Crusher Mantle 1100mm Variant 09,Mn steel | cone crusher | 1100mm | engineered variant,NOS,CRUSHER-GEN,235518.47,6,21,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047076,ERSA,SPH ROLLER BRG Bearing 22220,ISO 15 | 100x180x46 mm,EA,SPH-GEN,18601.18,13,78,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047077,ERSA,Steel Wire Rope 6x36 IWRC 24mm INDUSTRIAL,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,617.72,93,92,C,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047078,ERSA,Gate Valve 150NB Class 300 CS Flanged REV-A,API 600 | ASTM A216 WCB | Class 300 | RF,NOS,GATE-GEN,43294.21,27,143,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047079,ERSA,Planetary Gearbox 250kW Variant 03 REV-B,Ratio 31.5:1 | 250kW | industrial drive | engineered variant,EA,PLANETARY-GEN,1356683.72,73,407,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047080,ERSA,Polymeric Line Insulator 33kV Variant 15,IEC 61109 | silicone rubber | 33kV | engineered variant,EA,POLYMERIC-GEN,7232.03,41,73,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047081,ERSA,Manganese Jaw Crusher Liner PLANT,ASTM A128 | 14% Mn | 1200 mm jaw,NOS,MANGANESE-GEN,184174.09,46,69,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047082,ERSA,Bearing 6312 with C3 Clearance,ISO 15 | 60x130x31 mm | C3 internal clearance,EA,BEARING-GEN,12583.35,82,532,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047083,ERSA,SPHERICAL ROLLER BEARING Bearing 22316 STD,80x170x58 mm | ISO 15,EA,SPHERICAL-GEN,25159.34,103,116,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047084,ERSA,Flexible Jaw Coupling L-110 PLANT,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7087.38,56,347,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047085,ERSA,Hydraulic Cylinder 160mm Bore Variant 12,250 bar | chrome plated rod | 160mm | engineered variant,EA,HYDRAULIC-GEN,155746.44,63,300,B,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047086,ERSA,PSV 50NB CL300 Variant 20,API 526 | set pressure 12 bar | carbon steel | engineered variant,NOS,PSV-GEN,60407.81,44,48,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047087,ERSA,Hydraulic Hose 1 inch 2-Wire MAINT,SAE 100R2AT | WP 215 bar,MTR,HYDRAULIC-GEN,1416.26,13,73,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047088,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,28027.47,9,62,C,True
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047089,ERSA,CNC Hydraulic Power Pack 15kW,250 bar | 60 LPM | 15kW motor,EA,CNC-GEN,317612.36,34,139,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047090,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,NOS,HEX-GEN,54.28,21,200,C,True
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047091,ERSA,Cartridge Filter PP 10 micron,DOE 10 inch | Polypropylene,EA,CARTRIDGE-GEN,804.56,73,416,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047092,ERSA,Numerical Relay Feeder Protection Variant 12,IEC 60255 | IEC 61850 | 11kV feeder | engineered variant,EA,NUMERICAL-GEN,176929.84,21,223,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047093,ERSA,HEXAGONAL BOLT M20 x 150 Grade 8.8,ASTM A193 B7 | Plain Finish,NOS,HEXAGONAL-GEN,136.16,12,35,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047094,ERSA,11KV XLPE CABLE 3C X 400 SQMM AL,IS 7098 | XLPE | Armoured | 11kV,MTR,11KV-GEN,1691.04,107,148,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047095,ERSA,Fireclay Refractory Brick 230x114x75mm Variant 13,IS 8 | Alumina 32% | service 1400C | engineered variant,NOS,FIRECLAY-GEN,83.51,91,147,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047096,ERSA,Pinch Roll Assembly 450mm Variant 11,Forged steel | hot strip mill | 450mm | engineered variant,EA,PINCH-GEN,450438.27,35,347,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047097,ERSA,Flexible Jaw Coupling L-110,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7268.46,64,171,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047098,ERSA,AAAC Conductor Moose Variant 05,IS 398 | 54/7 aluminium alloy strands | engineered variant,MTR,AAAC-GEN,759.8,23,114,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047099,ERSA,SKF Bearing 6205-2RSH,SKF 6205-2RSH | 25x52x15 mm,EA,SKF-GEN,1205.09,87,309,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047100,ERSA,Roller Chain 16B-1 MAINT,ISO 606 | Carbon steel,MTR,ROLLER-GEN,1881.53,71,404,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047101,ERSA,API 602 Needle Valve 25NB CL800 STORE,API 602 | forged A105 | CL800,NOS,API-GEN,24066.54,14,57,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047102,ERSA,HEXAGONAL BOLT M20 x 150 Grade 8.8,ASTM A193 B7 | Plain Finish,NOS,HEXAGONAL-GEN,115.99,12,30,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047103,ERSA,Hydraulic Cylinder 250mm Bore,350 bar | honed tube | steel mill duty,EA,HYDRAULIC-GEN,286739.21,65,70,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047104,ERSA,Gate Valve 150mm CS Class 150 Flanged REV-A,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,24876.25,53,160,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047105,ERSA,Worm Gearbox 7.5kW Ratio 40:1 Variant 07 PLANT,IEC flange | 7.5kW | 40:1 | engineered variant,EA,WORM-GEN,74122.94,90,162,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047106,ERSA,CABLE XLPE 11KV 3C-400 AL INDUSTRIAL,IS 7098 | XLPE | Armoured | 11kV,MTR,CABLE-GEN,1850.58,7,14,A,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047107,ERSA,Station Class Surge Arrester 33kV Variant 16,IEC 60099-4 | ZnO | polymer housed | engineered variant,EA,STATION-GEN,45749.72,51,257,B,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047108,ERSA,Manganese Jaw Crusher Liner,ASTM A128 | 14% Mn | 1200 mm jaw,NOS,MANGANESE-GEN,190562.83,25,72,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047109,ERSA,ROLL NECK BEARING Ball Bearing 6205-2RSH,25x52x15 mm | Rubber Sealed,EA,ROLL-GEN,1032.6,93,135,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047110,ERSA,Servo Motor 5kW 3000RPM Variant 06,400VAC | 5kW | 3000 RPM | encoder | engineered variant,EA,SERVO-GEN,165634.19,30,156,B,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047111,ERSA,Flexible Jaw Coupling L-110,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7392.35,21,35,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047112,ERSA,Steel Wire Rope 6x36 IWRC 24mm REV-B,IS 2266 | high tensile | IWRC,MTR,STEEL-GEN,596.59,39,126,C,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047113,ERSA,Bearing 6312 GENERAL,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,12672.0,29,270,C,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047114,ERSA,Mining Shovel Hoist Rope 32mm Variant 10,6x37 IWRC | high tensile | IS 2266 | engineered variant,MTR,MINING-GEN,721.27,89,340,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047115,ERSA,Continuous Annealing Furnace Roller Variant 07,Heat resistant alloy | 450 mm dia | engineered variant,EA,CONTINUOUS-GEN,388717.81,80,227,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047116,ERSA,Grid Coupling G20,Carbon steel grid | Flanged,SET,GRID-GEN,18395.44,32,190,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047117,ERSA,Ball Valve 50NB Class 300 STD,API 608 | SS316 | RF Flanged,NOS,BALL-GEN,19887.96,58,269,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047118,ERSA,Globe Valve Cast Steel 100NB Class 150 REV-A,API 600 | ASTM A216 WCB | RF Flanged,NOS,GLOBE-GEN,24781.68,16,25,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047119,ERSA,Spiral Wound Gasket 600NB CL300,ASME B16.20 | SS316/graphite | CL300,NOS,SPIRAL-GEN,21036.69,23,139,B,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047120,ERSA,V-Belt SPB 2240 HD,DIN 7753 | Wrapped construction,NOS,V-BELT-GEN,776.44,30,67,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047121,ERSA,Gate Valve 150NB Class 150 CS Flanged,API 600 | ASTM A216 WCB | Class 150 | RF,NOS,GATE-GEN,30167.98,86,264,C,True
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047122,ERSA,Flexible Jaw Coupling L-110 STD,Polyurethane spider | Cast iron hubs,SET,FLEXIBLE-GEN,7662.27,65,146,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047123,ERSA,Mechanical Seal 40mm Pump Shaft,Carbon/SiC | EPDM | DIN 24960,SET,MECHANICAL-GEN,13858.08,33,185,A,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047124,ERSA,Hex Bolt M16 x 80 Grade 8.8,ISO 898-1 | zinc plated,KG,HEX-GEN,174.41,20,42,C,True
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047125,ERSA,Bearing 6312,ISO 15 | 60x130x31 mm,EA,BEARING-GEN,14156.29,39,87,C,False
CPCL_OG,Oil & Gas,CPCL_MANALI,SYN-0047126,ERSA,SPH ROLLER BRG Bearing 32212,60x110x29.75 mm | ISO 355,EA,SPH-GEN,4445.03,43,209,A,False
SAIL_ST,Steel,SAIL_BHILAI,SYN-0047127,ERSA,S/W GASKET 150NB Class 150 SS316 Graphite,ASME B16.20 | SS316 winding | Graphite filler,NOS,S/W-GEN,4456.51,10,63,A,False
BHEL_HE,Heavy Engineering,BHEL_HYDERABAD,SYN-0047128,ERSA,SPIRAL WOUND GSK 100NB Class 150 SS316 Graphite,ASME B16.20 | SS316 winding | Graphite filler,NOS,SPIRAL-GEN,3048.9,77,118,A,False
CIL_MN,Mining,CIL_SINGRAULI,SYN-0047129,ERSA,Mining Shovel Hoist Rope 32mm HD,6x37 IWRC | high tensile | IS 2266,MTR,MINING-GEN,945.03,34,51,B,False
NTPC_PW,Power,NTPC_SINGRAULI,SYN-0047130,ERSA,MOTOR SPARE HD,"No rating, frame, OEM or part number supplied",EA,MOTOR-GEN,2291.52,96,87,C,True
