material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-MN-005059,SECL,Mining,SECL-PLANT-02,MN-382595,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-40889,EA,81499.88,INR,4864,24,MEDIUM,Imported,Supplier C,2024-06-06,ACTIVE,CAN-MN-00079,NMC-MN-00079,DUP-MN-00800,EQ-MN-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005060,CIL,Mining,CIL-PLANT-02,MN-390900,Carbon Steel Conveyor Idler 159x600 mm,Carbon Steel Conveyor Idler 159x600 mm,Conveyors,Conveyor Idler,CEMA,Carbon Steel,159x600 mm,Bharat Engineering,MP-44373,KG,137024.7,INR,3959,77,MEDIUM,Imported,Supplier A,2023-04-19,ACTIVE,CAN-MN-00116,NMC-MN-00116,DUP-MN-00800,EQ-MN-00800,UNRELATED,0,Carbon Steel Conveyor Idler 159x600 mm,CEMA
MAT-MN-005061,NMDC,Mining,NMDC-PLANT-08,MN-536580,"Conveyor Belt, EP1000/4, 1200 mm","Conveyor Belt, EP1000/4, 1200 mm",Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-71458,MTR,225435.05,INR,1861,39,HIGH,Domestic,Supplier A,2025-02-16,ACTIVE,CAN-MN-00068,NMC-MN-00068,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005062,NMDC,Mining,NMDC-PLANT-01,MN-381517,Jaw Plate SMLS Mn13 1200 mm,Jaw Plate SMLS Mn13 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,ABC Industries,MP-15031,MTR,82444.83,INR,4060,22,LOW,Domestic,Supplier D,2022-11-06,ACTIVE,CAN-MN-00341,NMC-MN-00341,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005063,WCL,Mining,WCL-PLANT-05,MN-570304,"Hydraulic Cylinder, Steel, 100/70x500 mm","Hydraulic Cylinder, Steel, 100/70x500 mm",Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,National Components,MP-41978,M,11556.15,INR,718,33,HIGH,Domestic,Supplier B,2026-04-11,ACTIVE,CAN-MN-00612,NMC-MN-00612,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005064,WCL,Mining,WCL-PLANT-02,MN-332361,Induction Motor 415V 75 kW,Induction Motor 415V 75 kW,Motors,Induction Motor,IEC 60034,415V,75 kW,OEM Equivalent,MP-68959,EA,8816.09,INR,4211,48,MEDIUM,Domestic,Supplier D,2026-07-11,BLOCKED,CAN-MN-00488,NMC-MN-00488,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005065,NCL,Mining,NCL-PLANT-01,MN-506882,Carbon Steel Conveyor Idler DIA 159x600 mm,Carbon Steel Conveyor Idler DIA 159x600 ,Conveyors,Conveyor Idler,CEMA,Carbon Steel,159x600 mm,Bharat Engineering,MP-12717,LTR,150765.56,INR,3634,88,HIGH,Domestic,Supplier B,2025-03-26,ACTIVE,CAN-MN-00169,NMC-MN-00169,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Carbon Steel Conveyor Idler 159x600 mm,CEMA
MAT-MN-005066,NMDC,Mining,NMDC-PLANT-06,MN-519302,22220 Spherical Roller Bearing 22220,22220 Spherical Roller Bearing 22220,Bearings,Spherical Roller Bearing,ISO 15,22220,22220,OEM Equivalent,MP-64555,EA,115367.3,INR,4714,67,CRITICAL,Imported,Supplier C,2026-04-09,ACTIVE,CAN-MN-00209,NMC-MN-00209,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005067,SECL,Mining,SECL-PLANT-06,MN-434572,HELICAL GEARBOX - 30 KW - 25:1,HELICAL GEARBOX - 30 KW - 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,OEM Equivalent,MP-50466,PC,112819.42,INR,4174,22,LOW,Imported,Supplier A,2023-12-02,ACTIVE,CAN-MN-00522,NMC-MN-00522,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005068,NMDC,Mining,NMDC-PLANT-03,MN-331737,Jaw Plate - Mn13 - 1200 mm,Jaw Plate - Mn13 - 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,Precision Works,MP-89998,NOS,76269.83,INR,4580,89,CRITICAL,Rate Contract,Supplier C,2026-06-13,ACTIVE,CAN-MN-00360,NMC-MN-00360,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005069,NCL,Mining,NCL-PLANT-02,MN-684606,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-69122,KG,132658.24,INR,4196,87,HIGH,Rate Contract,Supplier A,2025-08-28,BLOCKED,CAN-MN-00070,NMC-MN-00070,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005070,NCL,Mining,NCL-PLANT-04,MN-802125,Hydraulic Cylinder - Steel - 100/70x500 mm,Hydraulic Cylinder - Steel - 100/70x500 ,Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,Precision Works,MP-95699,M,206081.58,INR,4303,85,HIGH,Rate Contract,Supplier D,2026-03-13,ACTIVE,CAN-MN-00655,NMC-MN-00655,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005071,WCL,Mining,WCL-PLANT-02,MN-303508,Hydraulic Cylinder - Steel - 100/70x500 mm,Hydraulic Cylinder - Steel - 100/70x500 ,Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,Bharat Engineering,MP-82906,EA,147801.65,INR,1803,40,LOW,Imported,Supplier A,2025-05-16,BLOCKED,CAN-MN-00621,NMC-MN-00621,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005072,NCL,Mining,NCL-PLANT-07,MN-686095,30 kW Helical Gearbox 25:1,30 kW Helical Gearbox 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,Bharat Engineering,MP-61664,PC,51195.94,INR,2488,41,LOW,Rate Contract,Supplier B,2025-08-29,ACTIVE,CAN-MN-00524,NMC-MN-00524,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005073,NCL,Mining,NCL-PLANT-03,MN-267411,"Induction Motor, 415V, 75 kW","Induction Motor, 415V, 75 kW",Motors,Induction Motor,IEC 60034,415V,75 kW,Bharat Engineering,MP-69586,PC,146864.11,INR,286,25,HIGH,Imported,Supplier A,2026-05-23,ACTIVE,CAN-MN-00405,NMC-MN-00405,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005074,NCL,Mining,NCL-PLANT-01,MN-701673,Jaw Plate - Mn13 - 1200 mm,Jaw Plate - Mn13 - 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,OEM Equivalent,MP-18937,EA,104790.2,INR,336,4,CRITICAL,Imported,Supplier D,2026-06-13,ACTIVE,CAN-MN-00400,NMC-MN-00400,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005075,CIL,Mining,CIL-PLANT-08,MN-204571,Paper Air Filter 500 mm,Paper Air Filter 500 mm,Filters,Air Filter,OEM Equivalent,Paper,500 mm,National Components,MP-93507,LTR,103394.18,INR,3812,55,MEDIUM,Domestic,Supplier C,2025-06-11,ACTIVE,CAN-MN-00710,NMC-MN-00710,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,Paper Air Filter 500 mm,OEM Equivalent
MAT-MN-005076,NMDC,Mining,NMDC-PLANT-01,MN-982751,EP1000/4  Conveyor  Belt  DIA  1200  mm,EP1000/4  Conveyor  Belt  DIA  1200  mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-80814,LTR,236153.32,INR,1596,36,MEDIUM,Imported,Supplier B,2026-05-07,BLOCKED,CAN-MN-00029,NMC-MN-00029,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005077,CIL,Mining,CIL-PLANT-05,MN-745369,30 kW Helical Gearbox 25:1,30 kW Helical Gearbox 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,Bharat Engineering,MP-43116,NOS,175578.51,INR,4437,45,LOW,Domestic,Supplier C,2023-05-26,ACTIVE,CAN-MN-00520,NMC-MN-00520,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005078,NCL,Mining,NCL-PLANT-06,MN-301463,"Induction Motor, 415V, 75 kW","Induction Motor, 415V, 75 kW",Motors,Induction Motor,IEC 60034,415V,75 kW,National Components,MP-62003,M,241701.19,INR,1737,58,CRITICAL,Rate Contract,Supplier A,2026-03-17,ACTIVE,CAN-MN-00484,NMC-MN-00484,DUP-MN-00800,EQ-MN-00800,SIMILAR_NOT_EQUIVALENT,0,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005079,SECL,Mining,SECL-PLANT-05,MN-523011,Paper Air Filter DIA 500 mm,Paper Air Filter DIA 500 mm,Filters,Air Filter,OEM Equivalent,Paper,500 mm,OEM Equivalent,MP-30348,LTR,198648.46,INR,1757,75,MEDIUM,Domestic,Supplier C,2024-08-27,ACTIVE,CAN-MN-00706,NMC-MN-00706,DUP-MN-00800,EQ-MN-00800,SIMILAR_NOT_EQUIVALENT,0,Paper Air Filter 500 mm,OEM Equivalent
MAT-MN-005080,NCL,Mining,NCL-PLANT-02,MN-893210,Induction Motor SMLS 415V 75 kW,Induction Motor SMLS 415V 75 kW,Motors,Induction Motor,IEC 60034,415V,75 kW,National Components,MP-82037,EA,105584.21,INR,4899,69,LOW,Imported,Supplier C,2025-12-11,ACTIVE,CAN-MN-00490,NMC-MN-00490,DUP-MN-00800,EQ-MN-00800,UNRELATED,0,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005081,CIL,Mining,CIL-PLANT-06,MN-895892,Spherical Roller Bearing 22220 22220,Spherical Roller Bearing 22220 22220,Bearings,Spherical Roller Bearing,ISO 15,22220,22220,Bharat Engineering,MP-40435,PC,51262.05,INR,2052,6,HIGH,Rate Contract,Supplier B,2025-06-28,ACTIVE,CAN-MN-00250,NMC-MN-00250,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005082,NMDC,Mining,NMDC-PLANT-04,MN-217589,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-64097,NOS,74164.09,INR,4754,66,LOW,Imported,Supplier C,2025-03-13,BLOCKED,CAN-MN-00093,NMC-MN-00093,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005083,NCL,Mining,NCL-PLANT-02,MN-197044,22220 Spherical Roller Bearing DIA 22220,22220 Spherical Roller Bearing DIA 22220,Bearings,Spherical Roller Bearing,ISO 15,22220,22220,Bharat Engineering,MP-31445,NOS,24528.47,INR,2910,8,LOW,Rate Contract,Supplier B,2024-11-01,BLOCKED,CAN-MN-00218,NMC-MN-00218,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005084,NCL,Mining,NCL-PLANT-01,MN-531781,MN13 JAW PLATE DIA 1200 MM,MN13 JAW PLATE DIA 1200 MM,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,Bharat Engineering,MP-43659,NOS,30968.24,INR,1142,47,HIGH,Imported,Supplier A,2023-06-13,ACTIVE,CAN-MN-00336,NMC-MN-00336,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005085,CIL,Mining,CIL-PLANT-04,MN-616067,Conveyor Idler - Carbon Steel - 159x600 mm,Conveyor Idler - Carbon Steel - 159x600 ,Conveyors,Conveyor Idler,CEMA,Carbon Steel,159x600 mm,National Components,MP-29756,PC,72082.44,INR,4199,45,HIGH,Domestic,Supplier A,2025-08-04,ACTIVE,CAN-MN-00195,NMC-MN-00195,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Carbon Steel Conveyor Idler 159x600 mm,CEMA
MAT-MN-005086,CIL,Mining,CIL-PLANT-07,MN-131415,Steel Hydraulic Cylinder 100/70x500 mm,Steel Hydraulic Cylinder 100/70x500 mm,Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,ABC Industries,MP-94673,EA,223348.11,INR,3762,31,CRITICAL,Rate Contract,Supplier C,2022-09-09,ACTIVE,CAN-MN-00651,NMC-MN-00651,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005087,SECL,Mining,SECL-PLANT-04,MN-321143,Jaw Plate SMLS Mn13 1200 mm,Jaw Plate SMLS Mn13 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,Bharat Engineering,MP-31517,PC,230936.4,INR,2535,47,HIGH,Rate Contract,Supplier D,2026-01-03,ACTIVE,CAN-MN-00304,NMC-MN-00304,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005088,CIL,Mining,CIL-PLANT-07,MN-265513,30 kW Helical Gearbox 25:1,30 kW Helical Gearbox 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,ABC Industries,MP-26114,PC,84338.86,INR,771,76,HIGH,Domestic,Supplier B,2025-06-17,BLOCKED,CAN-MN-00595,NMC-MN-00595,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005089,NMDC,Mining,NMDC-PLANT-01,MN-684695,Jaw Plate - Mn13 - 1200 mm,Jaw Plate - Mn13 - 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,Precision Works,MP-47053,M,108450.86,INR,172,11,LOW,Imported,Supplier A,2024-12-09,ACTIVE,CAN-MN-00353,NMC-MN-00353,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005090,WCL,Mining,WCL-PLANT-04,MN-843305,Paper Air Filter 500 mm,Paper Air Filter 500 mm,Filters,Air Filter,OEM Equivalent,Paper,500 mm,Precision Works,MP-35820,KG,248577.44,INR,2261,26,LOW,Rate Contract,Supplier D,2025-10-10,ACTIVE,CAN-MN-00786,NMC-MN-00786,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Paper Air Filter 500 mm,OEM Equivalent
MAT-MN-005091,WCL,Mining,WCL-PLANT-01,MN-595073,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-93881,EA,155033.76,INR,4977,67,CRITICAL,Rate Contract,Supplier C,2024-01-16,ACTIVE,CAN-MN-00003,NMC-MN-00003,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005092,SECL,Mining,SECL-PLANT-06,MN-720399,Hydraulic Cylinder SMLS Steel 100/70x500 mm,Hydraulic Cylinder SMLS Steel 100/70x500,Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,National Components,MP-20103,PC,220066.17,INR,480,41,CRITICAL,Domestic,Supplier D,2025-10-10,ACTIVE,CAN-MN-00674,NMC-MN-00674,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005093,NCL,Mining,NCL-PLANT-04,MN-648720,Jaw Plate Mn13 1200 mm,Jaw Plate Mn13 1200 mm,Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,National Components,MP-27162,EA,103401.88,INR,511,56,LOW,Domestic,Supplier D,2022-10-11,ACTIVE,CAN-MN-00336,NMC-MN-00336,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005094,NMDC,Mining,NMDC-PLANT-04,MN-657429,"Spherical Roller Bearing, 22220, 22220","Spherical Roller Bearing, 22220, 22220",Bearings,Spherical Roller Bearing,ISO 15,22220,22220,OEM Equivalent,MP-87707,NOS,138069.21,INR,4678,39,LOW,Domestic,Supplier B,2024-04-18,ACTIVE,CAN-MN-00211,NMC-MN-00211,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005095,CIL,Mining,CIL-PLANT-02,MN-609684,Induction Motor SMLS 415V 75 kW,Induction Motor SMLS 415V 75 kW,Motors,Induction Motor,IEC 60034,415V,75 kW,Bharat Engineering,MP-66231,MTR,6039.16,INR,861,39,HIGH,Domestic,Supplier B,2022-10-06,ACTIVE,CAN-MN-00467,NMC-MN-00467,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005096,WCL,Mining,WCL-PLANT-07,MN-964483,Steel Hydraulic Cylinder DIA 100/70x500 mm,Steel Hydraulic Cylinder DIA 100/70x500 ,Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,National Components,MP-72239,LTR,233931.03,INR,3924,8,MEDIUM,Domestic,Supplier C,2024-12-05,BLOCKED,CAN-MN-00639,NMC-MN-00639,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
MAT-MN-005097,NCL,Mining,NCL-PLANT-03,MN-628819,Induction Motor - 415V - 75 kW,Induction Motor - 415V - 75 kW,Motors,Induction Motor,IEC 60034,415V,75 kW,OEM Equivalent,MP-39859,PC,72989.4,INR,1972,3,LOW,Domestic,Supplier A,2024-08-07,ACTIVE,CAN-MN-00480,NMC-MN-00480,DUP-MN-00800,EQ-MN-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 75 kW,IEC 60034
MAT-MN-005098,WCL,Mining,WCL-PLANT-02,MN-323198,Helical Gearbox SMLS 30 kW 25:1,Helical Gearbox SMLS 30 kW 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,National Components,MP-72320,MTR,17176.4,INR,3194,69,HIGH,Imported,Supplier D,2023-10-15,BLOCKED,CAN-MN-00521,NMC-MN-00521,DUP-MN-00800,EQ-MN-00800,SIMILAR_NOT_EQUIVALENT,0,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005099,NCL,Mining,NCL-PLANT-08,MN-247735,Helical Gearbox SMLS 30 kW 25:1,Helical Gearbox SMLS 30 kW 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,OEM Equivalent,MP-35181,PC,69037.06,INR,4976,61,LOW,Imported,Supplier C,2026-06-17,ACTIVE,CAN-MN-00588,NMC-MN-00588,DUP-MN-00800,EQ-MN-00800,SIMILAR_NOT_EQUIVALENT,0,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005100,WCL,Mining,WCL-PLANT-08,MN-723857,Paper Air Filter DIA 500 mm,Paper Air Filter DIA 500 mm,Filters,Air Filter,OEM Equivalent,Paper,500 mm,OEM Equivalent,MP-32768,NOS,52531.55,INR,1562,53,LOW,Imported,Supplier D,2025-08-23,BLOCKED,CAN-MN-00754,NMC-MN-00754,DUP-MN-00800,EQ-MN-00800,UNRELATED,0,Paper Air Filter 500 mm,OEM Equivalent
MAT-MN-005101,CIL,Mining,CIL-PLANT-07,MN-601362,"SPHERICAL ROLLER BEARING, 22220, 22220","SPHERICAL ROLLER BEARING, 22220, 22220",Bearings,Spherical Roller Bearing,ISO 15,22220,22220,Precision Works,MP-48638,PC,235434.38,INR,3141,27,MEDIUM,Imported,Supplier A,2025-05-18,BLOCKED,CAN-MN-00299,NMC-MN-00299,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005102,WCL,Mining,WCL-PLANT-02,MN-223274,"Jaw Plate, Mn13, 1200 mm","Jaw Plate, Mn13, 1200 mm",Crusher Parts,Jaw Plate,IS 276,Mn13,1200 mm,Bharat Engineering,MP-86243,PC,90386.62,INR,3640,52,CRITICAL,Imported,Supplier C,2025-11-29,ACTIVE,CAN-MN-00318,NMC-MN-00318,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Mn13 Jaw Plate 1200 mm,IS 276
MAT-MN-005103,NCL,Mining,NCL-PLANT-01,MN-922087,Conveyor Idler Carbon Steel 159x600 mm,Conveyor Idler Carbon Steel 159x600 mm,Conveyors,Conveyor Idler,CEMA,Carbon Steel,159x600 mm,National Components,MP-77030,NOS,211380.18,INR,3760,5,CRITICAL,Imported,Supplier D,2023-06-01,BLOCKED,CAN-MN-00136,NMC-MN-00136,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Carbon Steel Conveyor Idler 159x600 mm,CEMA
MAT-MN-005104,NCL,Mining,NCL-PLANT-03,MN-865896,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-52335,PC,207150.54,INR,3931,87,LOW,Rate Contract,Supplier B,2026-02-04,BLOCKED,CAN-MN-00098,NMC-MN-00098,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005105,NMDC,Mining,NMDC-PLANT-03,MN-657712,"Helical  Gearbox,  30  kW,  25:1","Helical  Gearbox,  30  kW,  25:1",Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,National Components,MP-87697,M,134734.97,INR,4832,17,LOW,Rate Contract,Supplier C,2024-06-14,BLOCKED,CAN-MN-00584,NMC-MN-00584,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005106,CIL,Mining,CIL-PLANT-01,MN-466961,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-82828,EA,102229.07,INR,1023,34,CRITICAL,Rate Contract,Supplier A,2025-12-26,BLOCKED,CAN-MN-00093,NMC-MN-00093,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005107,SECL,Mining,SECL-PLANT-08,MN-574302,Conveyor Idler Carbon Steel 159x600 mm,Conveyor Idler Carbon Steel 159x600 mm,Conveyors,Conveyor Idler,CEMA,Carbon Steel,159x600 mm,ABC Industries,MP-27299,LTR,179103.25,INR,4036,63,LOW,Domestic,Supplier C,2025-12-15,BLOCKED,CAN-MN-00120,NMC-MN-00120,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,Carbon Steel Conveyor Idler 159x600 mm,CEMA
MAT-MN-005108,CIL,Mining,CIL-PLANT-06,MN-408623,Helical Gearbox 30 kW 25:1,Helical Gearbox 30 kW 25:1,Gearboxes,Helical Gearbox,IEC 60034,30 kW,25:1,Precision Works,MP-72431,LTR,236190.39,INR,1004,60,HIGH,Domestic,Supplier A,2023-01-26,ACTIVE,CAN-MN-00596,NMC-MN-00596,DUP-MN-00800,EQ-MN-00800,EXACT_DUPLICATE,1,30 kW Helical Gearbox 25:1,IEC 60034
MAT-MN-005109,NCL,Mining,NCL-PLANT-05,MN-583765,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-86841,M,242513.98,INR,2548,74,LOW,Imported,Supplier D,2023-10-02,ACTIVE,CAN-MN-00037,NMC-MN-00037,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005110,SECL,Mining,SECL-PLANT-07,MN-622172,Spherical Roller Bearing 22220 22220,Spherical Roller Bearing 22220 22220,Bearings,Spherical Roller Bearing,ISO 15,22220,22220,Precision Works,MP-42753,NOS,138219.82,INR,2758,65,HIGH,Rate Contract,Supplier C,2025-09-04,ACTIVE,CAN-MN-00223,NMC-MN-00223,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,22220 Spherical Roller Bearing 22220,ISO 15
MAT-MN-005111,CIL,Mining,CIL-PLANT-01,MN-499066,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-25924,EA,156743.14,INR,199,38,MEDIUM,Domestic,Supplier D,2024-02-23,ACTIVE,CAN-MN-00045,NMC-MN-00045,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-MN-005112,SECL,Mining,SECL-PLANT-01,MN-482335,"Hydraulic Cylinder, Steel, 100/70x500 mm","Hydraulic Cylinder, Steel, 100/70x500 mm",Hydraulics,Hydraulic Cylinder,ISO 6020,Steel,100/70x500 mm,Precision Works,MP-44387,EA,90414.58,INR,2650,54,LOW,Rate Contract,Supplier C,2025-09-29,ACTIVE,CAN-MN-00618,NMC-MN-00618,DUP-MN-00800,EQ-MN-00800,NEAR_DUPLICATE,1,Steel Hydraulic Cylinder 100/70x500 mm,ISO 6020
