source_material_code,cpse_id,plant_code,raw_description,cleaned_description,cnmc_code,canonical_description,category_id,standard_uom,source_uom,match_type,match_confidence,review_status,issue_flag,unit_price_inr,current_stock_qty,annual_procurement_qty
BH-30134,BHEL_HE,BHEL_HYDERABAD,Helical Gearbox 22kW Ratio 20:1 Variant 01,helical gearbox 22kw ratio 20:1 variant 01,NMC-GEN-PIP-0004,Helical Gearbox 22Kw Ratio 20:1 Variant 01,PIPE_FITTINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,175585.07,33,46
CP-30140,CPCL_OG,CPCL_MANALI,API Drill Collar 6.5 inch Variant 02,api drill collar 6.5 inch variant 02,NMC-GEN-DRL-0009,Api Drill Collar 6.5 Inch Variant 02,DRILLING_MINING,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,113015.51,55,142
NT-30141,NTPC_PW,NTPC_SINGRAULI,VCB 11kV 1250A Variant 02,vacuum circuit breaker 11kv 1250a variant 02,NMC-GEN-SWG-0007,Vacuum Circuit Breaker 11Kv 1250A Variant 02,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,760359.36,50,255
SA-30142,SAIL_ST,SAIL_BHILAI,Continuous Cast Square Billet 130x130mm Variant 02,continuous cast square billet 130x130mm variant 02,NMC-GEN-STL-0005,Continuous Carbon Steel IS 2830,STRUCTURAL_STEEL,MT,MT,UNIQUE_MATERIAL,0.88,APPROVED,,54063.72,40,240
CI-30143,CIL_MN,CIL_SINGRAULI,Manganese Jaw Crusher Liner Variant 02,manganese jaw crusher liner variant 02,NMC-GEN-LIN-0004,Manganese Jaw Crusher Liner Variant 02,WEAR_PARTS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,174966.97,56,184
BH-30144,BHEL_HE,BHEL_HYDERABAD,Induction Motor 100HP 6P Variant 02,induction motor 100hp 6p variant 02,NMC-GEN-MOT-0010,Induction Motor 100Hp 6P Variant 02,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,216931.15,9,44
CP-30150,CPCL_OG,CPCL_MANALI,Explosion Proof Motor 11kW Variant 03,explosion proof motor 11kw variant 03,NMC-GEN-SWG-0008,Explosion Proof Motor 11Kw Variant 03,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,101313.87,14,33
NT-30151,NTPC_PW,NTPC_SINGRAULI,Polymeric Line Insulator 33kV Variant 03,polymeric line insulator 33kv variant 03,NMC-GEN-SWG-0009,Polymeric Rubber IEC 61109,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,8440.53,35,186
SA-30152,SAIL_ST,SAIL_BHILAI,Mill Roll Neck Bearing 500mm Bore Variant 03,mill spherical roller bearing 500nb (500mm) bore variant 03,NMC-GEN-BRG-0008,Mill Spherical Roller Bearing 500Nb (500Mm) Bore Variant 03,BEARINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,423685.98,32,60
CI-30153,CIL_MN,CIL_SINGRAULI,Steel Wire Rope 6x36 IWRC 24mm Variant 03,steel wire rope 6x36 independent wire rope core 24mm variant 03,NMC-GEN-RPC-0006,Steel Wire Rope 6X36 Independent Wire Rope Core 24Mm Variant 03,ROPES_CHAINS,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,640.64,22,11
BH-30154,BHEL_HE,BHEL_HYDERABAD,Planetary Gearbox 250kW Variant 03,planetary gearbox 250kw variant 03,NMC-GEN-GBX-0003,Planetary Gearbox 250Kw Variant 03,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1267128.15,78,279
CP-30160,CPCL_OG,CPCL_MANALI,Crude Oil Desalter Demister Pad Variant 04,crude oil desalter demister pad variant 04,NMC-GEN-GSK-0013,Crude Oil Desalter Demister Pad Variant 04,GASKETS_SEALS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,131635.19,31,88
NT-30161,NTPC_PW,NTPC_SINGRAULI,Station Class Surge Arrester 33kV Variant 04,station class surge arrester 33kv variant 04,NMC-GEN-TRF-0006,Station Class Surge Arrester 33Kv Variant 04,TRANSFORMERS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,40347.72,60,66
SA-30162,SAIL_ST,SAIL_BHILAI,Hadfield Steel Jaw Plate Variant 04,hadfield steel jaw plate variant 04,NMC-GEN-LIN-0005,Hadfield Manganese Steel ASTM A128 MN,WEAR_PARTS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,183329.83,35,177
CI-30163,CIL_MN,CIL_SINGRAULI,EP Conveyor Belt 1200mm 5 Ply Variant 04,polyester nylon ep conveyor belt 1200mm 5 ply variant 04,NMC-GEN-BLT-0003,Polyester Nylon Ep Conveyor Belt 1200Mm 5 Ply Variant 04,CONVEYOR_BELTING,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,3054.15,27,121
BH-30164,BHEL_HE,BHEL_HYDERABAD,High Tensile Bolt M24 Grade 10.9 Variant 04,high tensile bolt m24 grade 10.9 variant 04,NMC-GEN-FST-0007,High Tensile Bolt M24 Grade 10.9 Variant 04,FASTENERS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,190.63,30,180
CP-30170,CPCL_OG,CPCL_MANALI,API 6D Trunnion Ball Valve 300NB CL600 Variant 05,api 6d trunnion ball valve 300nb class 600 variant 05,NMC-GEN-VLV-0010,Api 300NB Class 600 Carbon Steel API 6D,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,185102.29,36,54
NT-30171,NTPC_PW,NTPC_SINGRAULI,AAAC Conductor Moose Variant 05,aaac conductor moose variant 05,NMC-GEN-CBL-0007,Aaac Aluminium IS 398,CABLES_CONDUCTORS,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,807.47,23,89
SA-30172,SAIL_ST,SAIL_BHILAI,Basic Oxygen Furnace Tuyere Variant 05,basic oxygen furnace tuyere variant 05,NMC-GEN-MOT-0011,Basic Oxygen Furnace Tuyere Variant 05,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,290910.11,74,184
CI-30173,CIL_MN,CIL_SINGRAULI,DTH Hammer 6 inch Variant 05,dth hammer 150nb (6inch) variant 05,NMC-GEN-DRL-0010,Dth Hammer 150Nb (6Inch) Variant 05,DRILLING_MINING,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,156781.79,61,185
BH-30174,BHEL_HE,BHEL_HYDERABAD,CNC Hydraulic Power Pack 15kW Variant 05,cnc hydraulic power pack 15kw variant 05,NMC-GEN-GBX-0004,Cnc Hydraulic Power Pack 15Kw Variant 05,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,290899.13,36,146
CP-30180,CPCL_OG,CPCL_MANALI,Spiral Wound Gasket 600NB CL300 Variant 06,spiral wound gasket 600nb class 300 variant 06,NMC-GEN-GSK-0014,Spiral 600NB Class 300 Stainless Steel 316 ASME B16.20,GASKETS_SEALS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,19616.18,58,70
NT-30181,NTPC_PW,NTPC_SINGRAULI,Battery Charger 220V DC 100A Variant 06,battery charger 220v dc 100a variant 06,NMC-GEN-SWG-0010,Battery Charger 220V Dc 100A Variant 06,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,281393.35,57,193
SA-30182,SAIL_ST,SAIL_BHILAI,Hot Strip Mill Work Roll Variant 06,hot strip mill work roll variant 06,NMC-GEN-STL-0006,Hot Strip Mill Work Roll Variant 06,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1780994.54,5,7
CI-30183,CIL_MN,CIL_SINGRAULI,Dragline Bucket Tooth Variant 06,dragline bucket tooth variant 06,NMC-GEN-FST-0008,Dragline Bucket Tooth Variant 06,FASTENERS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,43044.82,75,337
BH-30184,BHEL_HE,BHEL_HYDERABAD,Servo Motor 5kW 3000RPM Variant 06,servo motor 5kw 3000rpm variant 06,NMC-GEN-GBX-0005,Servo Motor 5Kw 3000Rpm Variant 06,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,167910.42,36,165
CP-30190,CPCL_OG,CPCL_MANALI,Refinery Steam Trap 25NB Variant 07,refinery steam trap 25nb variant 07,NMC-GEN-VLV-0011,Refinery 25NB Carbon Steel API 612,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,17754.04,24,132
NT-30191,NTPC_PW,NTPC_SINGRAULI,Boiler Feed Pump Impeller Variant 07,boiler feed pump impeller variant 07,NMC-GEN-PMP-0003,Boiler Feed Pump Impeller Variant 07,PUMPS_ROTATING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,251449.4,58,171
SA-30192,SAIL_ST,SAIL_BHILAI,Continuous Annealing Furnace Roller Variant 07,continuous annealing furnace roller variant 07,NMC-GEN-BRG-0009,Continuous Annealing Furnace Roller Variant 07,BEARINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,366112.38,76,261
CI-30193,CIL_MN,CIL_SINGRAULI,Mine Ventilation Fan 75kW Variant 07,mine ventilation fan 75kw variant 07,NMC-GEN-MOT-0012,Mine Ventilation Fan 75Kw Variant 07,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,372296.86,64,78
BH-30194,BHEL_HE,BHEL_HYDERABAD,Worm Gearbox 7.5kW Ratio 40:1 Variant 07,worm gearbox 7.5kw ratio 40:1 variant 07,NMC-GEN-PIP-0005,Worm Gearbox 7.5Kw Ratio 40:1 Variant 07,PIPE_FITTINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,76470.1,54,197
CP-30200,CPCL_OG,CPCL_MANALI,PSV 50NB CL300 Variant 08,psv 50nb class 300 variant 08,NMC-GEN-VLV-0012,Psv 50NB Class 300 Carbon Steel API 526,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,54613.17,15,27
NT-30201,NTPC_PW,NTPC_SINGRAULI,Generator Rotor Retaining Ring Variant 08,generator rotor retaining ring variant 08,NMC-GEN-STL-0007,Generator Rotor Retaining Ring Variant 08,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1282632.08,65,179
SA-30202,SAIL_ST,SAIL_BHILAI,Graphite Electrode 600mm Variant 08,graphite electrode 600nb (600mm) variant 08,NMC-GEN-GSK-0015,Graphite 600NB Graphite,GASKETS_SEALS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,122985.8,53,307
CI-30203,CIL_MN,CIL_SINGRAULI,Hydraulic Rock Breaker 1.5T Variant 08,hydraulic rock breaker 1.5t variant 08,NMC-GEN-DRL-0011,Hydraulic Rock Breaker 1.5T Variant 08,DRILLING_MINING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,398937.45,13,46
BH-30204,BHEL_HE,BHEL_HYDERABAD,Machine Tool Spindle Bearing Set Variant 08,machine tool spindle bearing set variant 08,NMC-GEN-BRG-0010,Machine Tool Spindle Bearing Set Variant 08,BEARINGS,SET,SET,UNIQUE_MATERIAL,0.88,APPROVED,,82249.32,16,59
CP-30210,CPCL_OG,CPCL_MANALI,API 602 Needle Valve 25NB CL800 Variant 09,api 602 needle valve 25nb class 800 variant 09,NMC-GEN-VLV-0013,Api 25NB Class 800 API 602,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,23221.6,2,19
NT-30211,NTPC_PW,NTPC_SINGRAULI,11kV XLPE Cable Termination Kit 3C x 400 Variant 09,11kv cross-linked polyethylene cable termination kit 3c x 400 variant 09,NMC-GEN-CBL-0008,11Kv Cross-Linked Polyethylene Cable Termination Kit 3C X 400 Variant 09,CABLES_CONDUCTORS,SET,SET,UNIQUE_MATERIAL,0.88,APPROVED,,41476.63,26,145
SA-30212,SAIL_ST,SAIL_BHILAI,Refractory Castable High Alumina 70% Variant 09,refractory castable high alumina 70% variant 09,NMC-GEN-REF-0004,Refractory Castable High Alumina 70% Variant 09,REFRACTORIES,KG,KG,UNIQUE_MATERIAL,0.88,APPROVED,,147.49,65,352
CI-30213,CIL_MN,CIL_SINGRAULI,Crusher Mantle 1100mm Variant 09,crusher mantle 1100mm variant 09,NMC-GEN-LIN-0006,Crusher Mantle 1100Mm Variant 09,WEAR_PARTS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,214941.43,8,18
BH-30214,BHEL_HE,BHEL_HYDERABAD,AC Drive 75kW 415V Variant 09,ac drive 75kw 415v variant 09,NMC-GEN-MOT-0013,Ac Drive 75Kw 415V Variant 09,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,161509.31,18,45
CP-30220,CPCL_OG,CPCL_MANALI,Flame Arrestor 150NB Variant 10,flame arrestor 150nb variant 10,NMC-GEN-GSK-0016,Flame 150NB Stainless Steel 316,GASKETS_SEALS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,51396.17,64,94
NT-30221,NTPC_PW,NTPC_SINGRAULI,Power Transformer Breather 1kg Silica Gel Variant 10,power transformer breather 1kg silica gel variant 10,NMC-GEN-TRF-0007,Power Transformer Breather 1Kg Silica Gel Variant 10,TRANSFORMERS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,3982.56,79,448
SA-30222,SAIL_ST,SAIL_BHILAI,Hydraulic Cylinder 250mm Bore Variant 10,hydraulic cylinder 250nb (250mm) bore variant 10,NMC-GEN-VLV-0014,Hydraulic Cylinder 250Nb (250Mm) Bore Variant 10,VALVES_FLOW,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,265571.88,22,50
CI-30223,CIL_MN,CIL_SINGRAULI,Mining Shovel Hoist Rope 32mm Variant 10,mining shovel hoist rope 32nb (32mm) variant 10,NMC-GEN-RPC-0007,Mining 32NB IS 2266,ROPES_CHAINS,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,789.12,72,244
BH-30224,BHEL_HE,BHEL_HYDERABAD,Brake Motor 22kW 4P Variant 10,brake motor 22kw 4p variant 10,NMC-GEN-MOT-0014,Brake Motor 22Kw 4P Variant 10,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,104369.67,16,67
CP-30230,CPCL_OG,CPCL_MANALI,Refinery Pump Casing 100x80 Variant 11,refinery pump casing 100x80 variant 11,NMC-GEN-PMP-0004,Refinery Carbon Steel ASTM A216 WCB,PUMPS_ROTATING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,167777.74,21,73
NT-30231,NTPC_PW,NTPC_SINGRAULI,CT 33kV 200/1A Class 0.2S Variant 11,ct 33kv 200 1a class 0.2s variant 11,NMC-GEN-CBL-0009,Ct 33Kv 200 1A Class 0.2S Variant 11,CABLES_CONDUCTORS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,33289.88,39,149
SA-30232,SAIL_ST,SAIL_BHILAI,Pinch Roll Assembly 450mm Variant 11,pinch roll assembly 450nb (450mm) variant 11,NMC-GEN-STL-0008,Pinch Roll Assembly 450Nb (450Mm) Variant 11,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,491961.67,55,274
CI-30233,CIL_MN,CIL_SINGRAULI,Hydraulic Cylinder 300mm Bore Mining Variant 11,hydraulic cylinder 300nb (300mm) bore mining variant 11,NMC-GEN-DRL-0012,Hydraulic Cylinder 300Nb (300Mm) Bore Mining Variant 11,DRILLING_MINING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,392850.21,33,132
BH-30234,BHEL_HE,BHEL_HYDERABAD,Precision Linear Guide 35mm Variant 11,precision linear guide 35mm variant 11,NMC-GEN-STL-0009,Precision Linear Guide 35Mm Variant 11,STRUCTURAL_STEEL,SET,SET,UNIQUE_MATERIAL,0.88,APPROVED,,62814.46,51,122
CP-30240,CPCL_OG,CPCL_MANALI,Gas Compressor Valve Plate Variant 12,gas compressor valve plate variant 12,NMC-GEN-VLV-0015,Gas Compressor Valve Plate Variant 12,VALVES_FLOW,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,78287.9,67,102
NT-30241,NTPC_PW,NTPC_SINGRAULI,Numerical Relay Feeder Protection Variant 12,numerical relay feeder protection variant 12,NMC-GEN-TRF-0008,Numerical Relay Feeder Protection Variant 12,TRANSFORMERS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,187246.06,37,215
SA-30242,SAIL_ST,SAIL_BHILAI,Sinter Plant Burner Nozzle Variant 12,sinter plant burner nozzle variant 12,NMC-GEN-GSK-0017,Sinter Plant Burner Nozzle Variant 12,GASKETS_SEALS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,18280.7,55,201
CI-30243,CIL_MN,CIL_SINGRAULI,Dust Suppression Spray Nozzle Variant 12,dust suppression spray nozzle variant 12,NMC-GEN-PIP-0006,Dust 25NB Stainless Steel 316,PIPE_FITTINGS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,3852.27,66,169
BH-30244,BHEL_HE,BHEL_HYDERABAD,Hydraulic Cylinder 160mm Bore Variant 12,hydraulic cylinder 160mm bore variant 12,NMC-GEN-STL-0010,Hydraulic Cylinder 160Mm Bore Variant 12,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,159551.71,38,204
CP-30250,CPCL_OG,CPCL_MANALI,Refinery Catalyst Beads 3mm Variant 13,refinery catalyst beads 3mm variant 13,NMC-GEN-BRG-0011,Refinery Catalyst Beads 3Mm Variant 13,BEARINGS,KG,KG,UNIQUE_MATERIAL,0.88,APPROVED,,819.94,77,334
NT-30251,NTPC_PW,NTPC_SINGRAULI,Power Transformer 25MVA 33/11kV Dyn11 Variant 13,power transformer 25mva 33 11kv dyn11 variant 13,NMC-GEN-TRF-0009,Power Transformer 25Mva 33 11Kv Dyn11 Variant 13,TRANSFORMERS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,20523250.99,64,108
SA-30252,SAIL_ST,SAIL_BHILAI,Fireclay Refractory Brick 230x114x75mm Variant 13,fireclay refractory brick 230x114x75mm variant 13,NMC-GEN-REF-0005,Fireclay 230x114x75 mm IS 8,REFRACTORIES,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,80.28,63,207
CI-30253,CIL_MN,CIL_SINGRAULI,Tricone Rock Drill Bit 8.5in IADC 517 Variant 13,tricone rock drill bit 8.5in iadc code 517 variant 13,NMC-GEN-DRL-0013,Tricone Rock Drill Bit 8.5In Iadc Code 517 Variant 13,DRILLING_MINING,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,197644.07,71,228
BH-30254,BHEL_HE,BHEL_HYDERABAD,Helical Gearbox 22kW Ratio 20:1 Variant 13,helical gearbox 22kw ratio 20:1 variant 13,NMC-GEN-PIP-0007,Helical Gearbox 22Kw Ratio 20:1 Variant 13,PIPE_FITTINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,198356.74,43,243
CP-30260,CPCL_OG,CPCL_MANALI,API Drill Collar 6.5 inch Variant 14,api drill collar 6.5 inch variant 14,NMC-GEN-DRL-0014,Api Drill Collar 6.5 Inch Variant 14,DRILLING_MINING,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,110625.8,32,162
NT-30261,NTPC_PW,NTPC_SINGRAULI,VCB 11kV 1250A Variant 14,vacuum circuit breaker 11kv 1250a variant 14,NMC-GEN-SWG-0011,Vacuum Circuit Breaker 11Kv 1250A Variant 14,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,754339.88,54,49
SA-30262,SAIL_ST,SAIL_BHILAI,Continuous Cast Square Billet 130x130mm Variant 14,continuous cast square billet 130x130mm variant 14,NMC-GEN-STL-0011,Continuous Carbon Steel IS 2830,STRUCTURAL_STEEL,MT,MT,UNIQUE_MATERIAL,0.88,APPROVED,,60462.47,62,226
CI-30263,CIL_MN,CIL_SINGRAULI,Manganese Jaw Crusher Liner Variant 14,manganese jaw crusher liner variant 14,NMC-GEN-LIN-0007,Manganese Jaw Crusher Liner Variant 14,WEAR_PARTS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,156004.88,21,73
BH-30264,BHEL_HE,BHEL_HYDERABAD,Induction Motor 100HP 6P Variant 14,induction motor 100hp 6p variant 14,NMC-GEN-MOT-0015,Induction Motor 100Hp 6P Variant 14,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,241478.31,18,73
CP-30270,CPCL_OG,CPCL_MANALI,Explosion Proof Motor 11kW Variant 15,explosion proof motor 11kw variant 15,NMC-GEN-MOT-0016,Explosion Proof Motor 11Kw Variant 15,MOTORS_DRIVES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,111044.66,44,244
NT-30271,NTPC_PW,NTPC_SINGRAULI,Polymeric Line Insulator 33kV Variant 15,polymeric line insulator 33kv variant 15,NMC-GEN-SWG-0012,Polymeric Rubber IEC 61109,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,7741.11,58,80
SA-30272,SAIL_ST,SAIL_BHILAI,Mill Roll Neck Bearing 500mm Bore Variant 15,mill spherical roller bearing 500nb (500mm) bore variant 15,NMC-GEN-BRG-0012,Mill Spherical Roller Bearing 500Nb (500Mm) Bore Variant 15,BEARINGS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,509599.65,60,37
CI-30273,CIL_MN,CIL_SINGRAULI,Steel Wire Rope 6x36 IWRC 24mm Variant 15,steel wire rope 6x36 independent wire rope core 24mm variant 15,NMC-GEN-RPC-0008,Steel Wire Rope 6X36 Independent Wire Rope Core 24Mm Variant 15,ROPES_CHAINS,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,675.31,54,106
BH-30274,BHEL_HE,BHEL_HYDERABAD,Planetary Gearbox 250kW Variant 15,planetary gearbox 250kw variant 15,NMC-GEN-GBX-0006,Planetary Gearbox 250Kw Variant 15,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1044606.34,35,103
CP-30280,CPCL_OG,CPCL_MANALI,Crude Oil Desalter Demister Pad Variant 16,crude oil desalter demister pad variant 16,NMC-GEN-GSK-0018,Crude Oil Desalter Demister Pad Variant 16,GASKETS_SEALS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,151281.37,52,67
NT-30281,NTPC_PW,NTPC_SINGRAULI,Station Class Surge Arrester 33kV Variant 16,station class surge arrester 33kv variant 16,NMC-GEN-TRF-0010,Station Class Surge Arrester 33Kv Variant 16,TRANSFORMERS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,45642.38,70,229
SA-30282,SAIL_ST,SAIL_BHILAI,Hadfield Steel Jaw Plate Variant 16,hadfield steel jaw plate variant 16,NMC-GEN-LIN-0008,Hadfield Manganese Steel ASTM A128 MN,WEAR_PARTS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,207262.81,64,309
CI-30283,CIL_MN,CIL_SINGRAULI,EP Conveyor Belt 1200mm 5 Ply Variant 16,polyester nylon ep conveyor belt 1200mm 5 ply variant 16,NMC-GEN-BLT-0004,Polyester Nylon Ep Conveyor Belt 1200Mm 5 Ply Variant 16,CONVEYOR_BELTING,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,2574.28,10,20
BH-30284,BHEL_HE,BHEL_HYDERABAD,High Tensile Bolt M24 Grade 10.9 Variant 16,high tensile bolt m24 grade 10.9 variant 16,NMC-GEN-FST-0009,High Tensile Bolt M24 Grade 10.9 Variant 16,FASTENERS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,185.78,38,77
CP-30290,CPCL_OG,CPCL_MANALI,API 6D Trunnion Ball Valve 300NB CL600 Variant 17,api 6d trunnion ball valve 300nb class 600 variant 17,NMC-GEN-VLV-0016,Api 300NB Class 600 Carbon Steel API 6D,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,181979.42,57,78
NT-30291,NTPC_PW,NTPC_SINGRAULI,AAAC Conductor Moose Variant 17,aaac conductor moose variant 17,NMC-GEN-CBL-0010,Aaac Aluminium IS 398,CABLES_CONDUCTORS,MTR,MTR,UNIQUE_MATERIAL,0.88,APPROVED,,889.52,14,63
SA-30292,SAIL_ST,SAIL_BHILAI,Basic Oxygen Furnace Tuyere Variant 17,basic oxygen furnace tuyere variant 17,NMC-GEN-GSK-0019,Basic Oxygen Furnace Tuyere Variant 17,GASKETS_SEALS,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,275615.41,40,27
CI-30293,CIL_MN,CIL_SINGRAULI,DTH Hammer 6 inch Variant 17,dth hammer 150nb (6inch) variant 17,NMC-GEN-DRL-0015,Dth Hammer 150Nb (6Inch) Variant 17,DRILLING_MINING,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,147991.95,9,23
BH-30294,BHEL_HE,BHEL_HYDERABAD,CNC Hydraulic Power Pack 15kW Variant 17,cnc hydraulic power pack 15kw variant 17,NMC-GEN-GBX-0007,Cnc Hydraulic Power Pack 15Kw Variant 17,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,313998.68,57,102
CP-30300,CPCL_OG,CPCL_MANALI,Spiral Wound Gasket 600NB CL300 Variant 18,spiral wound gasket 600nb class 300 variant 18,NMC-GEN-GSK-0020,Spiral 600NB Class 300 Stainless Steel 316 ASME B16.20,GASKETS_SEALS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,18215.23,54,316
NT-30301,NTPC_PW,NTPC_SINGRAULI,Battery Charger 220V DC 100A Variant 18,battery charger 220v dc 100a variant 18,NMC-GEN-SWG-0013,Battery Charger 220V Dc 100A Variant 18,SWITCHGEAR,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,305629.46,25,55
SA-30302,SAIL_ST,SAIL_BHILAI,Hot Strip Mill Work Roll Variant 18,hot strip mill work roll variant 18,NMC-GEN-STL-0012,Hot Strip Mill Work Roll Variant 18,STRUCTURAL_STEEL,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,1857097.65,80,235
CI-30303,CIL_MN,CIL_SINGRAULI,Dragline Bucket Tooth Variant 18,dragline bucket tooth variant 18,NMC-GEN-FST-0010,Dragline Bucket Tooth Variant 18,FASTENERS,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,42897.16,32,143
BH-30304,BHEL_HE,BHEL_HYDERABAD,Servo Motor 5kW 3000RPM Variant 18,servo motor 5kw 3000rpm variant 18,NMC-GEN-GBX-0008,Servo Motor 5Kw 3000Rpm Variant 18,GEARBOXES,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,180161.15,20,39
CP-30310,CPCL_OG,CPCL_MANALI,Refinery Steam Trap 25NB Variant 19,refinery steam trap 25nb variant 19,NMC-GEN-VLV-0017,Refinery 25NB Carbon Steel API 612,VALVES_FLOW,NOS,NOS,UNIQUE_MATERIAL,0.88,APPROVED,,18856.14,34,134
NT-30311,NTPC_PW,NTPC_SINGRAULI,Boiler Feed Pump Impeller Variant 19,boiler feed pump impeller variant 19,NMC-GEN-PMP-0005,Boiler Feed Pump Impeller Variant 19,PUMPS_ROTATING,NOS,EA,UNIQUE_MATERIAL,0.88,APPROVED,,288698.68,3,19
